area_sqft,bhk,bathrooms,age,parking,lift,location_rating,floor,furnished,latitude,longitude,price_lakhs
1038,3,3,12,1,0,4,8,0,17.104380369577495,78.3342921226309,224.11
3955,3,2,13,1,1,2,8,1,21.202498377525696,72.70797943014276,273.59
3056,3,3,15,1,1,4,11,2,26.679254128538386,75.77126810852384,251.03
2163,4,3,10,1,1,5,17,2,17.293073020962574,78.57448663621977,336.21
2614,4,4,8,0,1,5,15,2,21.239136759049817,73.08690006233536,282.65
2273,2,2,23,1,0,5,13,1,18.908272963077415,72.75193834177806,517.61
560,1,1,31,1,0,3,6,0,22.453586063859433,88.41337240961228,96.78
3426,3,1,19,1,0,3,13,0,19.156874998690252,72.96504020925165,665.96
505,3,1,29,1,0,1,13,1,22.95975342072048,72.85009532343975,139.75
551,2,2,13,1,1,4,3,0,12.911838904986494,80.55240944965318,180.39
3335,4,1,6,1,0,5,0,2,21.062015137309753,72.55281821153251,305.57
720,4,1,3,1,1,4,7,1,28.665408297681218,77.09681191917085,368.59
3358,3,2,9,1,1,1,13,1,20.89258631822003,72.6727322952879,252.82
2284,4,1,25,1,0,3,1,1,23.040317060651645,72.43940232245525,250.31
850,1,1,19,0,0,4,11,0,12.690893783937815,77.62308853534508,188.75
2694,2,2,30,1,1,5,16,1,12.847357509892985,80.55126618937543,312.74
3916,3,3,5,0,1,4,13,1,18.668529140441105,74.11982205959848,432.42
2817,4,2,34,1,0,5,19,1,12.83940633379804,77.84587574781956,493.78
320,1,1,13,1,0,1,16,2,23.065068882171634,72.29097713651448,79.75
1052,3,1,34,1,1,2,5,0,21.204810021317254,73.02489828114628,155.48
2422,3,2,25,0,1,3,3,0,18.396076164608825,74.10985703869089,318.95
3774,4,4,7,1,1,2,5,1,18.58271679422893,73.78947009396528,444.76
752,2,1,30,1,1,4,13,0,26.79148684614374,75.84225135029962,129.86
2273,2,2,13,1,1,2,3,1,21.443828694339402,72.87378028569596,175.9
2747,2,2,21,1,0,1,18,0,13.05288870385319,80.13151092248563,285.28
3868,2,2,30,1,1,3,4,2,21.423482804319967,72.61540755108093,252.82
3885,3,2,15,1,0,4,7,0,12.907544748141095,77.80762894418,511.83
3321,2,2,10,1,1,1,7,0,26.992684446020718,75.89809074178594,207.67
2612,3,3,21,1,0,3,17,2,28.881143388177392,77.0096534752856,443.6
3733,3,2,34,1,1,1,16,1,22.558755391311802,88.08762885254613,281.87
3050,2,1,7,0,1,3,12,2,20.997673924810396,72.84398841919625,231.71
1089,3,3,23,0,1,2,5,0,22.38166815736641,88.410282519675,170.69
2212,2,2,26,0,1,2,11,1,28.417948684637114,77.28322209882515,357.63
2662,3,1,18,0,0,2,6,2,19.239011431527814,72.90315443817458,545.32
2950,3,2,1,1,1,5,14,0,28.997301831168198,77.36573593887321,516.37
1807,3,3,21,1,0,5,19,2,28.79808159028934,77.22829786224322,430.29
3881,4,2,34,1,0,4,11,1,28.82295475266198,77.30658931059482,603.96
2867,3,1,19,1,0,1,6,0,17.659282770610925,78.56458544385252,282.33
1351,3,3,32,0,0,3,1,2,13.06555419726551,80.45527052385556,254.27
836,2,1,17,1,0,3,14,0,19.104579566947084,73.1569902322992,337.94
2377,2,2,28,1,1,4,7,1,13.01338332373077,80.3263059079185,293.29
1709,3,3,2,1,0,2,4,1,12.748482105216198,77.4560727644678,317.04
2660,2,1,23,0,0,2,2,0,12.886902050530612,77.8819694157361,340.12
3025,2,1,5,0,1,4,6,1,28.492695530408273,77.05315474048409,465.75
1865,1,1,24,1,1,3,2,1,19.36124158101781,73.13044660370282,393.25
3361,2,2,34,1,0,3,0,1,13.009304940609566,77.86313579165082,404.47
3486,4,4,14,1,1,4,19,0,12.807904205302927,77.4941959196601,520.97
499,3,3,25,1,0,1,7,1,13.181763389005296,80.13655543075805,169.92
3988,3,3,17,0,1,3,16,0,12.844969111923799,80.46411424410248,411.46
2462,4,4,32,1,1,5,7,2,26.8072163337063,75.67739965720745,250.6
1079,2,2,23,1,1,4,12,2,13.317423964698905,79.99147352766873,230.56
2965,1,1,10,1,1,2,11,0,26.96312345920137,75.89986363155644,182.29
474,4,4,14,1,0,3,0,2,26.831685310624994,75.96812369132294,161.57
2806,3,1,6,1,1,2,19,0,13.337229316732733,80.38806284821821,330.08
2599,2,1,8,1,0,1,12,0,27.149235459399783,75.98398605021998,183.85
2495,3,3,11,1,0,3,17,1,23.18093695828553,72.4605316304111,240.63
1054,1,1,4,0,0,3,11,1,28.45540854408941,77.16556586209201,236.09
3326,3,3,6,1,1,5,1,0,28.78309326217718,77.25165250399995,549.63
2713,3,1,7,1,0,4,6,0,27.039523875048054,75.59630007902503,229.69
1618,4,4,33,0,1,5,18,2,12.82086992870258,80.34630835330822,316.81
2510,4,4,8,0,1,1,17,1,22.867781861940266,72.53928834775196,246.7
794,4,1,13,1,1,5,2,0,22.309773086316596,88.39980601119633,214.23
668,2,2,6,0,1,5,7,0,26.877354778146128,75.65366910628386,128.71
1255,4,1,24,0,0,1,10,2,18.892069522059828,73.12370036614446,488.64
3131,3,2,27,1,1,3,2,0,26.796615033286457,75.99539590803083,219.3
382,4,1,2,1,0,2,19,2,18.489065124526682,74.07216506197568,255.79
845,2,2,24,1,1,3,0,2,26.867776939694398,75.79001580118073,125.3
954,3,1,20,1,1,1,15,2,28.9662231282056,77.25046003279436,280.93
1881,2,1,9,1,1,3,17,0,26.709978493100987,75.91990250809657,167.97
406,2,2,1,0,0,1,5,2,19.11126270191698,72.85243361492017,267.13
680,3,3,26,1,0,1,8,1,22.711234664298956,88.18839756766823,144.65
2107,3,3,5,0,1,2,17,1,22.31163833170077,88.31600397865117,223.25
721,4,4,12,1,1,1,3,1,26.94006331387584,75.88908222149054,159.26
3864,3,3,25,1,1,2,11,2,13.299238320641164,80.36348610173728,398.96
2490,2,1,20,1,0,3,13,0,18.99050950504458,72.94717455673141,495.57
2831,2,2,20,1,1,4,2,0,18.525765640252278,74.01105125789041,326.45
1124,4,4,9,1,0,4,5,2,27.003175298308296,75.8825185263952,192.13
1890,3,1,24,1,1,3,12,0,19.22346222294368,72.88573267500861,488.96
3459,3,2,4,0,1,2,10,0,23.151212460322274,72.44736913751466,267.69
1431,2,2,9,1,1,5,8,2,28.97347062833736,76.86492361151507,337.29
406,4,3,1,0,0,4,0,0,21.278041383365217,72.68021823505062,161.81
394,2,2,26,0,1,1,5,1,19.257573072159804,73.1765406883019,213.67
1882,2,1,8,0,1,2,4,2,21.107641887987967,73.11952563125138,166.81
1715,3,3,9,1,1,4,9,0,13.172946002097095,77.47181652117344,350.28
1214,1,1,19,0,0,5,18,1,22.61580347564629,88.19444385942322,148.36
2858,4,1,19,0,0,2,17,1,23.29879342064853,72.36848101867662,273.08
2338,4,1,32,1,1,4,16,1,19.199007002219933,72.72365949198444,621.81
2108,1,1,3,1,0,5,16,0,18.250707302883008,73.70926474217215,256.34
341,2,2,2,0,1,5,13,0,18.293451420368438,74.06079441982381,198.36
2023,2,1,6,1,1,5,18,0,26.67681370430284,75.69445723526695,193.3
1790,3,2,18,1,1,5,6,0,19.355737400897294,72.88423965865935,533.08
3292,2,2,34,1,0,2,10,1,12.699363239212856,77.29897469842697,397.93
1442,3,3,26,0,1,4,18,0,21.14770231470317,72.81914850042985,182.82
1399,2,2,31,0,1,3,4,0,27.111769513768902,75.85136722735041,141.99
2670,2,2,11,1,0,4,2,2,22.771079572361963,88.48101699742436,240.12
3512,2,2,32,1,0,1,13,2,28.923921517425367,76.80962984398705,450.91
2221,2,2,3,1,1,4,16,1,17.582115287389836,78.24846603547545,255.68
1966,1,1,11,1,1,5,15,2,28.572779226683025,77.19495023788618,350.88
1667,2,2,11,1,0,3,1,2,12.674627386398873,77.76000836747183,304.42
3361,3,3,4,1,0,4,12,0,22.564220882269865,88.64189912098094,281.99
2864,3,2,13,1,0,2,13,0,22.48768298462632,88.41471878581493,253.74
3979,3,1,18,1,1,2,10,1,23.316634180715187,72.5113256623838,285.84
3814,3,1,1,1,1,2,6,1,21.18023304382168,72.59023039044894,276.03
3387,4,4,24,1,0,4,9,1,12.711010027132167,77.67442508301325,514.74
3365,2,1,15,1,1,5,14,2,13.090391199858512,77.41327033006534,456.34
1681,3,3,26,0,1,1,17,1,28.79142768267002,77.25818900867029,338.78
375,3,1,1,1,1,1,6,2,18.294957644645994,73.66705460842212,201.21
3400,2,2,10,1,0,1,5,0,28.661368426346087,77.13403202859247,443.54
905,3,2,19,1,1,3,13,2,26.66322739473723,75.76506859203519,151.59
970,3,1,15,1,1,5,5,1,21.221727762479155,72.77964372496683,179.53
2516,2,2,4,1,0,1,12,2,12.94637102322136,80.21065944022739,272.13
314,3,3,9,1,0,5,7,2,22.7349822941496,72.39289509449188,160.77
3557,1,1,7,1,1,2,7,1,28.416102644013282,76.96079621773426,417.44
789,2,1,17,1,1,3,6,1,13.06135067113247,80.25622164112771,181.74
3709,2,1,13,0,0,3,15,2,21.46515650169207,73.01619285089538,260.69
1810,4,4,18,1,1,4,14,2,21.327414772140113,72.71351472785427,237.27
1341,2,1,8,1,1,3,12,2,17.276453018860153,78.66839026456124,200.91
1452,5,5,18,0,0,1,0,1,19.2273513474342,72.83994594164916,555.11
562,2,2,11,1,1,2,19,0,26.782509442754886,75.99963622046465,115.2
1631,2,2,6,1,1,1,9,2,19.29336783397917,72.69367775278025,373.74
2306,2,1,13,0,0,4,19,2,18.880717368549625,72.89170354386034,526.02
1540,3,2,7,1,0,5,8,0,28.405987033268868,76.84076661664919,392.35
365,1,1,19,0,0,2,14,1,13.014956212348242,77.39071559112135,132.22
371,1,1,34,0,1,4,19,0,13.118308573153314,80.06884203471229,136.58
1246,2,2,17,0,0,5,8,1,22.64144786889212,88.50037863424659,171.07
2366,4,4,33,1,0,5,0,1,17.246276421326044,78.4958698517914,314.29
451,3,2,3,1,0,1,14,1,18.866594403880573,73.14373550464491,321.37
3423,3,1,24,1,1,1,12,0,19.197887684341726,72.67327193368533,636.7
2738,3,3,25,1,1,3,8,1,17.09715298829916,78.76110588849451,307.08
979,2,1,25,1,1,4,4,1,22.77193127850888,88.08721257859331,157.93
2604,2,1,24,0,1,1,13,1,28.62363310638543,76.88922851683218,373.27
2978,1,1,34,0,1,3,3,0,23.24954628443298,72.59552279483607,188.07
1300,3,3,6,1,1,3,11,2,18.848766102733173,72.71850359725882,459.86
723,3,1,14,1,1,2,15,0,18.41559748103653,73.83204041427155,225.68
1299,5,5,23,1,1,2,9,0,23.08556929752421,72.66717871196586,222.13
495,2,2,5,1,0,3,11,0,26.696942071423805,75.56157662189362,118.34
2821,5,2,4,1,1,4,6,0,28.635095219605272,76.85483053715554,589.2
3086,2,1,16,1,1,3,12,1,18.745931413685003,73.69168823850485,345.78
2958,2,2,1,1,0,4,1,1,13.20437902176361,77.48057190325105,389.13
1993,5,2,24,0,1,5,17,1,28.612524483313898,76.85998195856745,538.1
1064,2,2,15,1,1,4,18,0,19.11654295638686,73.1400960157749,399.85
515,3,1,11,1,0,1,13,2,21.146715749131936,73.11633976060223,133.77
3717,3,2,19,0,0,3,7,1,28.50053786993359,76.90468228137595,514.33
3727,2,1,19,1,1,4,15,2,12.867471033692157,80.18284505420885,369.66
2920,2,2,20,1,1,1,15,1,19.173087277699235,72.74124812774217,523.97
591,3,2,15,0,0,5,3,0,22.51176358871618,88.1368420309356,166.05
372,2,2,11,1,1,4,2,0,22.473341963487872,88.34495526072652,132.0
1484,3,2,34,1,0,3,7,2,17.577589525566964,78.6526747468314,226.26
485,3,2,30,1,0,1,5,0,22.66776129732854,88.54790682025752,141.73
2482,1,1,25,1,0,5,6,0,27.174899230403565,75.86358558419262,167.57
3953,2,2,2,1,1,1,11,0,27.20835499886385,75.67203413886133,239.07
331,2,2,32,0,1,2,12,1,21.295788580265775,72.69381807521471,106.64
3055,4,4,5,1,0,4,14,0,17.45530827601855,78.41531643294674,365.52
513,3,2,1,1,1,4,9,0,12.794089920007936,80.33030343998344,225.15
3080,5,2,4,0,0,2,9,1,28.45918031030741,76.82887720828734,580.64
1996,4,4,31,1,0,4,4,0,28.74428320488345,77.08341020176455,450.22
3173,2,2,11,1,1,5,2,2,26.967762399299453,75.72432684569314,232.08
1776,2,1,4,0,1,4,12,2,13.102604944947455,77.46593460337616,329.82
363,3,1,14,1,0,5,7,1,22.61695334391944,88.44695512976567,164.32
461,3,3,31,1,1,2,6,0,28.612846297004594,76.83379904383023,248.74
1486,3,2,33,0,1,5,14,1,20.945561900741854,73.0747019667822,198.57
2818,5,2,28,1,1,3,2,0,21.218210686012203,72.62186734193796,282.49
2010,2,2,29,1,0,3,6,0,13.110720163589331,80.31803376060392,233.32
3963,4,1,27,0,0,2,17,0,13.182717045134993,80.48152001506661,444.23
2518,2,2,19,0,1,2,18,0,13.014901287409844,80.54189649174234,272.88
3631,2,1,9,1,0,5,14,1,17.55095270057941,78.7359936554292,336.93
2844,2,1,16,1,0,4,6,1,22.87737424832394,72.40733449936454,235.24
465,3,3,14,1,1,5,13,1,12.976737434025933,80.34976854228178,234.76
3095,2,2,15,1,1,5,4,2,19.340090401083778,73.08724772091303,603.32
305,3,3,31,1,0,4,10,1,21.01457519793508,73.05619565155739,142.98
2036,2,2,26,0,1,3,16,0,26.980779467461744,76.0762420854146,172.98
445,3,1,22,0,0,3,8,2,20.885867387566318,72.89567903886396,148.21
368,2,1,21,0,1,4,8,0,28.740365510363684,76.8731197398413,231.84
3653,1,1,21,0,1,5,3,2,18.511227854802755,73.97468236430431,340.03
3274,2,2,6,0,1,3,19,2,27.079225447389057,75.48851171220602,231.62
3652,3,3,14,1,1,5,16,2,18.2909542518466,74.0190525306534,432.04
3644,1,1,4,0,1,5,7,0,26.946874820585137,76.03085071690076,225.74
2771,3,3,33,0,1,3,14,2,18.362885369904003,73.90807136252585,335.08
1846,4,4,25,1,0,3,9,2,23.03424347957035,72.46274551083118,236.61
1855,4,2,12,1,1,2,9,1,17.44174252115616,78.27664150674232,282.47
2326,2,1,21,1,1,2,9,1,28.885824231509293,76.9921590481226,373.64
2285,3,3,15,1,0,5,18,0,23.04407762858779,72.6249825775917,238.99
3563,3,3,26,1,0,2,10,0,13.28919176022069,80.4878383642937,363.61
2323,4,1,12,1,1,2,1,0,26.823056895264937,75.98235125149172,227.99
1916,2,2,28,1,1,3,3,1,22.77025818737273,72.54931310461102,179.92
1450,3,1,2,1,1,5,0,0,28.711899233002537,76.91927639903076,364.84
3957,3,2,26,1,0,4,3,2,26.7561544823652,75.64471644902332,267.38
1185,5,4,3,1,1,1,5,2,28.918071643957095,77.39339264698475,401.57
2460,3,3,18,1,1,2,15,2,13.261452923127669,77.5251630136069,396.43
2196,2,1,16,0,1,5,15,1,18.914344450981826,72.65511736452129,514.84
2732,4,2,2,1,1,5,1,1,22.85154764655932,88.18484215123276,303.91
3540,3,2,29,0,0,3,9,2,26.633772297247376,75.58377346834027,246.46
2182,3,3,14,0,0,2,3,2,13.21834633496117,80.09324874787485,293.1
1338,2,1,27,1,1,4,5,0,19.170453388504097,72.92646719172211,408.34
3910,4,2,26,1,0,2,3,2,19.344162923420807,73.11312130576327,775.54
3841,3,3,16,1,1,2,2,1,12.85391437007922,80.50408641513724,369.3
3547,3,1,14,1,1,1,19,0,21.303926701814024,72.7198011078316,246.02
737,3,2,4,1,0,3,3,1,12.756686188880401,77.57181108848845,285.68
2746,3,3,24,1,1,3,12,2,18.788740179979616,72.68732915139238,606.33
1593,3,3,15,0,1,4,2,2,13.292718607945622,80.24361442700727,271.1
1036,1,1,7,0,0,5,13,2,12.89138354899359,80.32013468439706,180.57
2943,3,1,22,1,1,5,9,2,26.767849819981826,75.99904609400572,252.8
3526,3,2,15,0,0,1,5,0,23.20677580826593,72.82908967904262,258.09
1076,5,5,34,1,1,2,16,0,22.618117046512783,88.22767115184345,231.56
2751,2,1,21,1,1,5,1,1,18.5108359605793,74.10932336575696,336.3
2567,2,1,28,1,1,1,13,0,28.60245328879909,77.35967149160193,361.87
3167,2,2,28,1,1,1,15,1,12.927074997982931,80.20069880036786,308.12
1422,4,4,14,1,0,2,11,2,18.45250638821779,74.13026436276259,306.23
3826,3,3,3,1,0,5,5,0,21.055800466870583,73.03389007174151,289.69
725,2,2,23,0,0,3,7,2,23.00224149876699,72.56034415596017,131.07
455,3,2,12,1,0,4,17,1,18.590185471211267,73.7149629490583,252.05
2899,4,1,6,1,1,2,9,0,22.76969346529196,88.11704825750043,294.11
2575,2,2,19,1,0,3,7,0,23.238192159308763,72.4651807158111,200.16
892,3,3,12,1,1,5,16,2,23.094318544129468,72.65452160898408,202.4
1935,2,1,33,1,1,4,18,1,26.68148598307291,75.63230645286555,177.81
3519,3,3,13,1,1,4,8,1,18.37603778993645,73.96543560456242,410.35
3702,1,1,8,0,1,5,11,0,18.469381111292236,74.05766675294863,351.3
3791,3,3,14,0,1,3,17,0,22.51376855296715,88.5364989083447,305.84
1792,3,3,22,1,1,3,3,0,18.93014331458251,72.66089323753722,487.1
2338,1,1,11,1,1,3,3,1,13.200854136424082,77.5205939351723,288.39
2404,2,2,5,0,1,3,0,2,21.426679233544313,72.63336396567811,195.5
943,5,3,7,1,1,4,19,1,17.501591936918427,78.30543826859329,306.38
1067,4,1,4,0,1,4,9,2,28.491395515815157,76.83331038437868,405.31
778,2,2,7,0,1,5,15,0,18.37891323450368,73.67023653437818,219.97
891,4,3,29,1,1,4,9,1,12.957369083396642,77.61241445202086,328.39
1816,4,1,33,0,1,3,6,1,22.853890689065913,72.49364951960224,227.32
1593,1,1,4,1,1,1,7,2,28.689902741754157,77.3262635438191,248.72
1862,3,3,21,0,1,2,6,1,23.0752567227275,72.6139049645455,188.01
2954,4,2,22,1,1,1,9,1,13.07397715157421,77.81020769152643,444.36
2285,5,5,2,1,1,1,9,2,19.05786636252878,72.85341967025236,629.71
1409,5,1,15,1,1,5,6,1,23.32163477180776,72.44910659030475,257.29
2711,3,2,34,1,0,3,2,1,18.79186957365039,73.04055726786355,588.86
3557,1,1,5,1,0,2,13,1,17.4576337938269,78.71846700556263,265.94
674,3,3,1,1,1,5,6,1,17.136223543896538,78.77482087414259,214.9
1819,2,2,8,0,0,4,15,0,12.797236168401705,77.80497138400985,304.89
2198,4,3,8,0,0,1,9,1,18.227207238644944,73.61299997309419,330.22
1244,4,1,9,0,1,3,3,0,27.07926722274862,75.69501598579849,182.82
927,3,3,27,0,1,5,17,0,28.748271782374342,76.91479260785893,340.03
3342,3,2,17,1,0,2,18,0,13.059358459506655,77.68047034842256,455.35
2883,2,2,24,1,1,3,12,0,13.13182106225074,80.03413116697047,300.2
3579,3,3,6,1,0,4,0,0,17.54137554194065,78.33068426470015,346.06
3811,2,2,7,1,1,4,5,0,28.982499708634148,77.06343860933583,509.91
1360,3,2,31,0,0,3,4,1,28.4298281710225,77.12314145878837,351.17
1192,3,2,9,1,0,2,8,1,28.765291555924744,77.39451184888254,320.45
541,2,2,10,0,0,3,8,1,21.086799040709316,72.62144256287873,114.47
3633,3,3,32,1,1,1,11,0,28.79207092990875,77.23659047818896,501.35
3176,4,4,22,1,1,4,14,1,17.15975523765,78.76675346445806,369.26
3023,3,3,30,0,1,3,17,1,19.350271688182634,72.79051042169701,630.53
3381,1,1,6,0,0,5,18,1,21.068318166640235,72.74665417361489,230.08
2009,2,2,23,0,1,1,15,1,12.919348366092352,80.3433973151981,248.23
3929,5,5,3,0,0,2,11,1,21.189356319789663,72.85537773336588,330.31
3884,4,2,3,0,0,1,5,0,20.968242663459986,73.06996143240312,277.74
1830,4,3,20,1,1,1,16,0,22.73722158079037,72.58801165987822,211.93
2333,3,3,9,1,1,4,9,1,12.856020278374443,79.99450814088166,332.39
3824,2,2,32,1,1,3,4,1,18.47848551684254,73.80301555295263,360.82
2745,4,4,30,1,1,4,5,1,17.38566196634315,78.6612269598087,343.78
756,3,3,22,1,1,3,4,1,23.276706795776235,72.44920648984058,156.28
1595,2,1,7,1,1,1,19,2,28.453440969643207,77.19294968003018,324.07
3117,1,1,14,0,1,3,8,0,23.275580622005926,72.54176658223228,207.24
1667,1,1,23,1,1,4,1,0,19.086849623986712,72.95984670411828,342.07
2642,2,2,33,0,0,1,2,0,21.02213940060492,72.57297630448822,172.85
3954,2,2,7,1,0,2,12,1,18.79405115972309,73.03745641995198,633.73
572,1,1,21,0,0,1,17,1,21.29303390480288,73.07187265404903,82.3
3801,3,3,30,1,1,4,9,2,18.820602800304293,73.10425527328954,755.6
2932,2,2,2,1,1,1,4,1,22.732894347037362,72.71489143450582,214.78
1196,3,3,27,1,1,1,0,2,18.33673662791298,73.66417526186424,229.62
402,3,3,15,1,0,4,8,1,21.260511044709833,72.57121740691618,145.56
1713,3,2,27,0,0,1,3,1,12.935918520264199,77.85475037876303,298.46
3835,2,1,28,0,0,2,19,1,27.202601882311015,75.85792561663338,234.7
1796,2,2,34,1,1,4,17,0,28.61387238317841,76.97334856955534,348.49
2960,1,1,25,1,0,1,2,2,26.68883820850564,76.05577753486136,169.57
822,2,2,16,1,0,1,18,1,18.621895439283364,73.9905830297953,186.31
2820,2,1,27,1,0,4,11,2,22.80281817662044,88.10485454210598,249.27
690,3,2,21,1,1,2,17,1,21.13213523093997,73.0121087530068,148.32
2847,5,4,25,1,1,3,1,0,13.08932334268582,77.84971562586524,477.33
488,3,3,14,1,1,1,7,1,12.895101882061388,80.55672301496558,176.55
1757,3,1,26,1,1,2,19,1,18.690834930784362,73.66241415134319,282.59
1276,5,4,21,1,0,1,3,2,28.647865088808977,77.23298006173322,429.8
804,3,3,1,1,1,1,10,2,17.336298944916248,78.34496030501147,185.66
2302,4,4,23,0,1,3,13,2,21.174332289441203,73.12200985881312,239.24
3092,3,3,13,0,1,1,9,2,28.76318317824809,77.05117597177325,465.99
665,3,2,5,1,1,5,1,2,19.323812766012754,72.66152660763,434.47
2193,2,2,15,1,1,1,19,0,12.850836503816481,77.41378012393307,306.76
616,3,2,31,1,0,2,9,2,22.87642674662138,72.85926949752523,148.26
1295,2,2,12,1,0,3,12,2,12.853676501632801,77.73342184257379,272.1
1727,3,3,11,0,0,1,9,0,27.100303413122866,76.06720825490679,165.0
2927,3,3,33,0,1,5,7,0,13.192706124343617,77.45097896647454,432.42
585,3,1,27,0,1,1,11,0,22.311079971796442,88.28729135866261,151.82
2781,3,3,33,1,1,4,2,1,22.894211551263364,72.37756667294929,252.56
1170,3,1,15,1,0,5,14,2,22.612592780916184,88.5721641458526,214.99
1006,3,2,11,1,1,3,11,1,17.1530915832503,78.74055131492058,209.89
1106,2,2,5,1,1,2,4,2,28.52223080683184,77.28352273818297,285.23
3768,3,3,7,1,1,5,5,1,19.36999214669424,73.06022395668101,736.76
3601,2,2,32,0,0,5,1,2,18.308861043285642,73.84972985841661,374.83
2938,4,4,28,1,0,1,4,1,21.1308179404609,72.94559908496481,245.3
3136,3,1,4,0,0,5,13,1,13.135348192898952,77.64699401917144,474.29
1990,2,2,13,0,1,2,2,0,12.848598158408628,80.05557106575046,229.56
3879,4,2,9,0,0,1,9,0,21.06936165799977,72.58842275445026,287.34
2077,4,4,13,1,0,3,8,0,20.891871744631423,72.79801086656524,228.27
782,4,1,28,1,1,2,6,1,22.311272730217635,88.22248434030945,182.42
1008,2,2,31,0,1,5,19,1,20.906617079581153,72.64402351867594,161.94
2910,3,3,33,1,1,3,5,2,23.195540642297793,72.6231789394743,242.65
1738,3,2,20,1,0,5,5,1,28.482741853423878,77.30037398907163,411.39
3937,2,2,4,0,1,5,17,0,28.552652246520367,76.98435233372642,544.16
3258,3,2,33,0,1,3,5,1,26.746271900731657,75.67736905504498,239.42
2168,1,1,16,0,1,4,11,2,21.43226976364976,72.74683754301758,171.58
941,4,2,30,0,1,1,2,1,18.5443435931058,74.03884980069232,249.0
1723,2,2,33,0,1,5,15,2,17.42506693806662,78.62354458591399,241.9
1037,2,1,28,1,1,4,14,2,21.429894527449136,72.919429347787,146.94
1228,5,5,5,1,0,4,17,1,18.953463579433514,72.81317397745536,605.42
2052,5,4,23,1,1,4,15,0,26.98939838951878,75.61165761163561,242.99
3321,3,3,19,1,1,4,15,1,21.035212052612728,72.67931694765578,264.97
3017,1,1,11,1,0,5,12,1,28.710531952260997,77.04752499568637,419.02
1585,5,2,22,1,0,1,2,1,21.18468379095604,72.61842653258823,213.69
2280,2,2,8,1,0,4,1,0,28.76692398184974,76.9498228663521,389.45
695,2,2,14,1,1,3,0,2,19.200688017424106,72.96219185668937,312.72
1730,2,1,4,1,0,2,14,2,20.9140440123722,72.65594047016883,166.22
2353,2,2,26,1,1,2,6,1,18.538845545560523,73.97496287834868,268.46
2899,2,2,4,1,0,1,3,1,22.585570857490506,88.19055311344175,222.21
457,4,3,5,0,1,2,2,0,12.986543495556276,80.20515253332466,221.98
2666,3,2,29,1,0,3,19,0,17.237845112363562,78.2331038017616,297.54
2037,2,2,11,1,0,5,15,1,22.97903499621672,72.73277458574854,213.07
2761,3,3,24,1,1,3,6,2,22.776053484357757,88.59128131633098,260.06
2951,5,4,8,1,0,2,2,1,13.358884658785284,80.24751451176674,402.23
2271,4,4,23,1,1,4,15,1,12.938603209124716,80.24158023870092,348.71
2844,3,1,27,1,1,2,14,0,28.84929148349365,77.33792565771067,433.57
3344,2,2,19,1,1,4,15,2,19.134965699286887,72.72992389707882,642.23
1195,2,2,24,1,1,4,13,1,18.36065855722809,73.72808985344867,228.99
479,1,1,27,1,1,3,14,1,18.47378515951886,73.67518353021816,136.33
374,3,2,26,1,1,2,11,2,23.202567728868903,72.50654591211045,139.08
1379,4,4,23,0,1,4,19,0,17.09664400460726,78.44807824659101,269.94
762,3,1,21,1,1,5,6,2,13.231704953864911,77.44061834186508,301.53
1903,3,2,32,0,0,2,5,2,19.213230042047616,72.60183977226487,478.31
966,2,1,28,0,1,5,9,2,26.805796272537428,75.79620055862254,148.37
1173,2,2,29,0,0,1,17,1,22.89888893733519,72.53267648476911,135.36
2649,2,1,21,0,0,2,9,0,22.72925872111435,88.52588496372817,209.74
2335,4,4,34,1,1,4,9,1,12.861392591609388,80.10782697005932,368.73
1803,2,2,4,1,0,4,13,2,12.875254474434396,77.84301862517368,333.71
2216,2,2,18,0,1,1,8,2,23.29538381963132,72.69609522373943,187.39
2808,3,2,33,1,0,1,10,0,26.96422262500475,75.55136589554724,210.08
2335,2,2,34,0,1,4,7,0,22.87788881059982,72.37857435225402,204.34
1999,2,2,22,0,0,4,19,0,26.64532696171772,75.94620353542473,176.96
1122,1,1,30,0,0,3,3,2,22.672230105617327,88.1619500409328,120.7
2501,2,1,1,1,0,1,14,2,19.09125547353668,72.84404242209291,473.04
2890,2,1,21,1,1,5,11,0,28.693285088793477,77.22986391597858,438.19
3945,3,3,4,0,0,5,4,2,27.153039008488953,75.80431652224082,291.0
2289,4,4,22,0,0,5,10,2,17.411634309877623,78.76164867703056,340.65
2422,2,2,1,1,1,3,3,0,26.75275452138257,75.60215152813423,183.48
2942,3,3,34,0,1,4,19,0,23.298780798780523,72.46864614140762,249.12
2543,3,2,30,0,1,3,10,0,12.80365910726604,80.05681713376025,308.99
3005,4,3,33,1,0,3,8,1,21.38783596066894,72.96703892349532,266.86
2098,5,2,34,0,1,4,8,2,26.705547932130994,75.74202566484273,240.63
2152,2,1,1,1,0,2,8,1,12.86560025475979,79.99955587233349,270.75
1315,4,1,11,1,0,5,2,1,27.167519541042576,75.56610766563766,213.22
1653,2,1,9,1,1,2,18,2,12.785723413981104,80.08690717912171,240.91
631,2,1,22,1,1,4,1,2,19.06735488688953,73.10220965207466,335.35
3446,5,5,32,0,0,5,15,2,17.594850106587447,78.66188830834145,411.77
1096,3,2,30,1,1,1,11,1,20.997579282042086,73.11452422004875,147.57
1140,1,1,6,1,0,5,19,2,26.782048753537957,75.51276804189185,150.15
